family_id;child_id;child_hash;test;language_id;parental_edu
5819;4376;yfLDUN13aEEf9rAxiHm5e;;6;HIGHER_EDU
5820;4377;tRHMWUSXso5BQgl1hRKXB;;7;UNFINISHED_HIGHER_EDU
5822;4378;LXcn3StSe7FqtcJH4Ui_v;;7;NA
5823;4379;E2d5xQy_RN4Iuwuaho6gh;;7;HIGHER_EDU
5827;4380;bafclHWXqopePnunuxXi3;;7;HIGHER_EDU
5825;4381;3xgRyxVNiU4o5mLUpRaaA;;7;HIGHER_EDU
5831;4382;UJEknPZJw1oMHtXRTe6Jk;;7;NA
5829;4383;kHy-dtro2cUAgxbnXmdSk;;7;HIGHER_EDU
5829;4383;kHy-dtro2cUAgxbnXmdSk;;2;HIGHER_EDU
5833;4384;BMqMqG6bJ-i4Ikoe75c-C;;7;HIGHER_EDU
5835;4385;AvXGKt0UnXrYkFSzjkJQl;;7;HIGHER_EDU
5837;4386;tUl6f8bHiIvFCoaWPWGKs;;7;NA
5838;4387;lkCe1_H9mKd4ccyNCr6N2;;7;HIGHER_EDU
5841;4388;A4FDszE03kWM00hU13qRD;;7;HIGHER_EDU
5842;4389;_v9LzqHp4bRaXqU-f_tRt;;7;HIGHER_EDU
5842;4389;_v9LzqHp4bRaXqU-f_tRt;;2;HIGHER_EDU
5842;4389;_v9LzqHp4bRaXqU-f_tRt;;110;HIGHER_EDU
5844;4390;MYaKs-rWFaMLatkl7efB4;;7;SECONDARY
5844;4390;MYaKs-rWFaMLatkl7efB4;;186;SECONDARY
5845;4391;2ShR2z6zbhVFl7CTMs3aX;;7;HIGHER_EDU
5846;4392;#NAZWA?;;7;UNFINISHED_HIGHER_EDU
5840;4393;be1wcDGDWcqd5ib_K-kdM;;7;HIGHER_EDU
5849;4394;xN3hNqWvx_a_5HNKkrFct;;7;NA
5851;4395;ezNbXY88cbA6vY_ow7NE-;;7;HIGHER_EDU
5852;4397;70zXw4owHOKWhNJZSEb5K;;7;SECONDARY
5856;4398;guNEYOMBN3f9I9c_ryiWn;;7;HIGHER_EDU
5856;4398;guNEYOMBN3f9I9c_ryiWn;;105;HIGHER_EDU
5856;4398;guNEYOMBN3f9I9c_ryiWn;;3;HIGHER_EDU
5858;4399;TM6I-pzaBkSNqyJ_XRDkq;;7;HIGHER_EDU
5860;4400;sZ03r52Z5rgkQF4cBsHKZ;;7;HIGHER_EDU
5863;4401;koxgEsRqycvJ6GmuLil_8;;7;UNFINISHED_HIGHER_EDU
5865;4402;g4_w7IZ37jNyfxV3GbRUU;;6;NA
5861;4403;lZhRbua9G4snMcgVDQwcg;;7;PHD
5867;4404;ZbLfvuZqteObe-LT6Xjzr;;7;NA
5870;4405;r2Vy3jcb1M2gFXHZ2SZL0;;7;HIGHER_EDU
5872;4406;YQWpp-tqDnBRhmddlR8ut;;7;NA
5873;4407;C4hG4VX4nyhSsLt94u4e1;;7;HIGHER_EDU
5873;4407;C4hG4VX4nyhSsLt94u4e1;;7;HIGHER_EDU
5875;4408;p2ieemImSKGpXnVuJ9HfI;;7;HIGHER_EDU
5877;4409;ywJZEWEl9XQzN27B9Fw44;;2;HIGHER_EDU
5877;4409;ywJZEWEl9XQzN27B9Fw44;;7;HIGHER_EDU
5879;4410;5ONxWzWYk2wragXOA8840;;7;NA
5881;4411;3SH2Y1a1HPCnhfAHOf8zr;;7;NA
5884;4412;H9add5o4iZ8-qhy1lvi_c;;7;NA
5869;4413;ZeJxAeQUh4lyGCAKWBW8A;;7;NA
5886;4414;JGTP8pKA3lDfrS9JtiRRZ;;7;NA
5886;4415;QQNpj0iZfA_yIr-Qnuq5p;;7;HIGHER_EDU
5888;4416;QjTYzFKIxzioeazG6t47k;;7;NA
240;4417;RrQWgnmhhVWB_1pOVapzw;1;7;NA
240;4417;RrQWgnmhhVWB_1pOVapzw;1;2;NA
5890;4418;KfZoTnc6HZglNMF0aEpKC;;7;NA
5890;4418;KfZoTnc6HZglNMF0aEpKC;;6;NA
5894;4419;5YGqz433OQtWE6WY89lfm;;7;HIGHER_EDU
5892;4420;BvVipuKiSM_CbSm82MCUZ;;2;NA
5896;4421;bBPEAhlaxelB_4HgfnVSW;;7;HIGHER_EDU
5898;4422;#NAZWA?;;7;NA
5898;4422;#NAZWA?;;110;NA
5898;4422;#NAZWA?;;109;NA
4270;4423;bwqOMRrenWX3ywL-egYJa;;7;HIGHER_EDU
5900;4424;KFYNH4u8_NTmj4ZTHyF4d;;7;HIGHER_EDU
5902;4425;FMrVrGOmtO0v2lFmKl3Ct;;7;HIGHER_EDU
5903;4426;k2BiUbwFM_TDKQlwQ2eYP;;7;NA
5906;4428;su1YFUWHUnPu0wG_fNVWR;;7;PHD
5906;4428;su1YFUWHUnPu0wG_fNVWR;;3;PHD
5908;4429;wwCJ4nmP1H0dHHCuO0nI8;;7;HIGHER_EDU
5910;4430;g7QNyIA4894nReFhovh3x;;7;NA
5904;4431;Eu6VW1z0rf53pY0NsvW2b;;7;HIGHER_EDU
5909;4432;VwSJXD9W0GZwPTaUx4Kwy;;7;SECONDARY
5909;4432;VwSJXD9W0GZwPTaUx4Kwy;;2;SECONDARY
5912;4433;PD1BR2RZlvsO1mTgSh885;;7;NA
5916;4434;sORvYD698b1iUqederXeo;;7;NA
5917;4435;GXEo8L9nN3f_6yFJW1Zat;;7;NA
5914;4436;1ofEAXpfxMDjBI3wFv4jW;;109;HIGHER_EDU
5914;4436;1ofEAXpfxMDjBI3wFv4jW;;110;HIGHER_EDU
5914;4436;1ofEAXpfxMDjBI3wFv4jW;;6;HIGHER_EDU
5914;4436;1ofEAXpfxMDjBI3wFv4jW;;7;HIGHER_EDU
5919;4437;86w2GrGxuawRJD4ntPkj3;;7;HIGHER_EDU
5920;4438;Rfi7rpbx55LGuQ0d9AiW5;;7;NA
5920;4438;Rfi7rpbx55LGuQ0d9AiW5;;120;NA
5924;4439;84sweMY5lYDSeJLUgUIFL;;7;NA
5926;4440;5RI_eMk23iPdN9-_zk2d3;;7;NA
5924;4441;OGErMYcF0MSyfdjirRm9C;;7;NA
5927;4442;o0v2NPsPSoS-IAZvZpZ9n;;7;NA
5927;4442;o0v2NPsPSoS-IAZvZpZ9n;;2;NA
5929;4443;47eQqf3kROlMKfQPBud8O;;7;HIGHER_EDU
5929;4443;47eQqf3kROlMKfQPBud8O;;105;HIGHER_EDU
5931;4444;YwBYvdnVmRqGRob4XWbbs;;7;NA
5933;4445;We5QeI8pH3ZydkylY11JU;;7;NA
5933;4445;We5QeI8pH3ZydkylY11JU;;2;NA
5937;4446;-2OJkI1RKVS1ZfGCmMSFO;;7;HIGHER_EDU
5935;4447;tfd6ftsRyJzG221z41tMZ;;7;NA
5941;4448;HgN5QqtiNDdVjglKmYa64;;7;HIGHER_EDU
5943;4450;3ASvvLuFlnW8FjSRE2LVC;;7;HIGHER_EDU
5945;4451;Jnf6Anx1_VNlpZZ_-kWwY;;7;HIGHER_EDU
5945;4451;Jnf6Anx1_VNlpZZ_-kWwY;;3;HIGHER_EDU
5945;4451;Jnf6Anx1_VNlpZZ_-kWwY;;7;HIGHER_EDU
5945;4451;Jnf6Anx1_VNlpZZ_-kWwY;;3;HIGHER_EDU
5945;4451;Jnf6Anx1_VNlpZZ_-kWwY;;7;HIGHER_EDU
5945;4451;Jnf6Anx1_VNlpZZ_-kWwY;;3;HIGHER_EDU
5946;4452;UJrbHiew4tln_aTJF7D-G;;7;NA
5946;4452;UJrbHiew4tln_aTJF7D-G;;2;NA
5947;4453;wejek2reKJxFNfQJmeQ_w;;7;HIGHER_EDU
5949;4454;hw0X341BA1uc_-tQKts_1;;7;SECONDARY
5949;4454;hw0X341BA1uc_-tQKts_1;;6;SECONDARY
5951;4455;I9heqc0twC_UK6rW3TdyF;;7;NA
5950;4456;cJBB1ehZzxl0vINXKp8sv;;7;NA
5952;4457;zf5b7V5imFaP7Icel-At1;;7;HIGHER_EDU
5953;4458;PrwTLu2QeBnrUQd-ovy2B;;7;HIGHER_EDU
5957;4459;bbEtwwW-9KIJLopLNz4XA;;7;NA
5955;4460;AfuMPwSi0qPjOfKHMFfo2;;7;NA
5959;4461;vOycQWtjq2ZvLIuo-y4LN;;7;NA
5963;4462;WUovJ8ure3BW8fUZOjvB2;;7;HIGHER_EDU
5961;4463;MkzlSyOLQK4WboEjxV0Qf;;7;HIGHER_EDU
5961;4464;w0BMtbGML-rIjWDsFINeO;;7;NA
5964;4465;tAt-RBIFcCT61XT4gKk3P;;2;HIGHER_EDU
5964;4465;tAt-RBIFcCT61XT4gKk3P;;7;HIGHER_EDU
5964;4465;tAt-RBIFcCT61XT4gKk3P;;109;HIGHER_EDU
5964;4465;tAt-RBIFcCT61XT4gKk3P;;109;HIGHER_EDU
5967;4466;YAYESd_YfYnagWRlqa85W;;7;NA
5965;4467;NK8HTEGe5ncYdvR9Qgdyr;;7;HIGHER_EDU
5968;4468;#NAZWA?;;7;NA
5969;4469;2NPzlPhrFAnCGXqkwXJ83;;7;NA
5969;4469;2NPzlPhrFAnCGXqkwXJ83;;8;NA
5971;4470;ytXDYrB-vvjIDv6UA1Eyt;;7;NA
5974;4471;R8yGK5Pzhe93BmispCU98;;7;HIGHER_EDU
5975;4472;_2Aun79TWAPtrMybRA2tS;;7;NA
5977;4473;ENrIP1SNLDVjzqnxV4iOR;;7;NA
5979;4474;x1OUlWrjd1jI6gjdLeOSd;;7;NA
5981;4475;RjSb9KXs2zZ9M1H_HEGwU;;7;UNFINISHED_HIGHER_EDU
5983;4476;ae56UiarJXL1ui08E0rCD;;7;NA
5983;4476;ae56UiarJXL1ui08E0rCD;;2;NA
5986;4477;mCkBtb1eEtYda3vaCTHqh;;7;NA
5986;4477;mCkBtb1eEtYda3vaCTHqh;;2;NA
5987;4478;_XRUvNOgyblqgT8Q2Y2BS;;7;UNFINISHED_HIGHER_EDU
5990;4479;5yEDlxB0N1nYfL1c9Rsly;;7;HIGHER_EDU
5989;4480;Qo0rULjKw5PVDZMrddSfU;;7;NA
5992;4481;G4an4DVDNcn5E37cnSfbi;;7;HIGHER_EDU
5993;4482;llqbTrezYUJuli1wII_xI;;7;NA
5993;4482;llqbTrezYUJuli1wII_xI;;3;NA
5994;4483;R_EwAhX6XhdmtGrrV8wYo;;7;HIGHER_EDU
5994;4483;R_EwAhX6XhdmtGrrV8wYo;;2;HIGHER_EDU
5994;4483;R_EwAhX6XhdmtGrrV8wYo;;109;HIGHER_EDU
5996;4484;r6ZAryiwxh4vSU1LXcPnr;;7;NA
5997;4485;Ch0etXn7MPgxXV6CUypa7;;7;HIGHER_EDU
6000;4486;gOiEjE7Vdmtg677DkvH-O;;7;NA
6000;4486;gOiEjE7Vdmtg677DkvH-O;;110;NA
6003;4487;YK4GnpRotubfD1bUZv6Et;;7;HIGHER_EDU
6002;4488;snSeu3fje6C3z2wnaBeuQ;;7;NA
6005;4489;6b95DGqSqhHbDrb53kzAe;;7;NA
6005;4490;mHxSMhvU04HT870D_khy-;;7;NA
6006;4491;RShlDz3Ha3KKpeIRn0IQq;;7;NA
6009;4492;DQMaVy82SRKYwAshrUK8k;;7;NA
6008;4493;ygrU0Nkbv0DsSNJZWL6Jg;;7;SECONDARY
6011;4494;YxO44gXliLangk0poPKKO;;7;NA
6015;4495;qC1UKh1oEOrQAkQC06QYr;;7;NA
6017;4496;i2NKiYiuTpvptHoG96Z4p;;7;HIGHER_EDU
6017;4496;i2NKiYiuTpvptHoG96Z4p;;8;HIGHER_EDU
6018;4497;mQMs-MyCXqLDobDAECs0K;;7;NA
6013;4498;qFBnr7IhgtGuM4bhwg3XZ;;7;NA
6019;4499;OZMV5iL38VKHc59qtIwG-;;7;NA
6019;4500;eSDO8IwSnMjjWxFupeMUC;;7;NA
6021;4501;6UdWDEJN0yxVNCgnQmtip;;7;NA
6024;4502;ArN2De6xyiPqVnLmSx9iB;;7;NA
6022;4503;iRazV40fI6n93gwDRfy8O;;7;HIGHER_EDU
6024;4504;m-Ma8DmZvlpDrjjCEGKNG;;7;NA
6024;4504;m-Ma8DmZvlpDrjjCEGKNG;;2;NA
6027;4505;_Zffg1xsiTWHQm_l_ZmdS;;7;NA
6028;4506;syM4Kw5menTQ3QVfp73or;;7;NA
6030;4507;IcGVPAV52EqTxNB2z4_kx;;7;NA
6031;4508;1S-q6WW8J9aq85oGREKuD;;7;NA
6031;4508;1S-q6WW8J9aq85oGREKuD;;110;NA
6033;4509;kWIKtwaCScCi6p_3oNJjI;;7;HIGHER_EDU
6035;4510;zYwiJU72DkwQeb8sOKbdb;;7;NA
5548;4511;1hlGho5o703SgO-qXK3ku;;7;NA
5548;4512;KL8whAxJ1o1PJcLChUKmD;;7;NA
5548;4512;KL8whAxJ1o1PJcLChUKmD;;7;NA
6037;4513;bJlYdXnry8vnnazdhgH_D;;7;HIGHER_EDU
6039;4514;UA5DOE1i-ICYpD-wlVqsn;;7;HIGHER_EDU
6039;4515;qri5jgakO6KB8456J450t;;7;NA
6040;4516;Ybn9K9Hi0SuXmM3OBUR3w;;7;HIGHER_EDU
6041;4517;AMHVh0967H8ZIV_B9p6Wc;;7;HIGHER_EDU
6041;4517;AMHVh0967H8ZIV_B9p6Wc;;3;HIGHER_EDU
6043;4518;yBFuzeXleCwSTMjP5_5bw;;7;NA
6043;4518;yBFuzeXleCwSTMjP5_5bw;;2;NA
6045;4519;2mKr7tmw6ATN6WUJod4v2;;7;HIGHER_EDU
6047;4520;vNLBH9tA1cRPO_Q2_AqwT;;7;HIGHER_EDU
5019;4521;zX9Q0phZMYP1otkHvwpyx;;7;NA
4503;4522;ZQ2fbT7AhShbL46pQAYsG;;7;HIGHER_EDU
6050;4523;P3CS8JWU-SRuRC7G4_9oI;;7;NA
6051;4524;IWtvmjorUqbYpCNXk0o3X;;7;NA
6052;4525;3vdWpgHbxvWK2hduw4rmM;;7;NA
6052;4525;3vdWpgHbxvWK2hduw4rmM;;2;NA
6053;4526;nIi8rGDGr09hyrnlbin91;;7;HIGHER_EDU
6055;4527;YLau9GIi8doajZjBnDm_5;;110;NA
6055;4528;DZY4aJVdxkRtnNMV7wLrS;;7;SECONDARY
6055;4528;DZY4aJVdxkRtnNMV7wLrS;;110;SECONDARY
6057;4529;L_HHMti_1cciku1ZP0eLv;;7;NA
6059;4530;ejWqgYkMGup_L-admy_Yr;;7;HIGHER_EDU
6060;4531;jQaJLh-dQCL8moA1iKHYP;;7;NA
6064;4532;LHzq2WnZoNe_RtBEurnFA;;7;NA
6064;4532;LHzq2WnZoNe_RtBEurnFA;;3;NA
6066;4533;PQIHFVnRfzMGCR25H35N1;;7;HIGHER_EDU
6066;4533;PQIHFVnRfzMGCR25H35N1;;120;HIGHER_EDU
6066;4534;10jPQzJVlF9y0sGS5fU38;;7;HIGHER_EDU
6066;4534;10jPQzJVlF9y0sGS5fU38;;120;HIGHER_EDU
6068;4535;LlDF0cOEamaALA8biqurp;;7;HIGHER_EDU
6069;4536;EiTndjRhUp7k2fBHTunRP;;7;NA
6071;4537;5G444FWGorpb0g3nkMBhy;;7;SECONDARY
6072;4538;KfciikBAtkCs42m3Tod7h;;7;NA
6075;4539;pxUggeO1nbxsXtcqgkA18;;7;NA
6075;4540;9lmn2fK6CSs2Yy83eTBVL;;7;NA
6077;4541;Mcmqnfn0ROU_xDPlmrLCW;;7;SECONDARY
4616;4542;20Zuy8ruQje1M--mlzhO6;;7;HIGHER_EDU
4616;4542;20Zuy8ruQje1M--mlzhO6;;2;HIGHER_EDU
6078;4543;TcWPNy_uUXLb1MyJwpSyJ;;7;NA
6950;4544;GFOMv63lVLT8EffV3TFSF;;7;NA
6081;4545;QdGjnrP9UNMHDLB8-kBqj;;7;HIGHER_EDU
6081;4545;QdGjnrP9UNMHDLB8-kBqj;;111;HIGHER_EDU
6084;4546;F0mUnH-wPmqRvDN_9mPFz;;7;NA
6084;4546;F0mUnH-wPmqRvDN_9mPFz;;115;NA
4889;4547;tISAbiFw-hMlmrWWdKXMq;;7;NA
6085;4549;QhxId4UXHxN8nYzBdbwSk;;7;HIGHER_EDU
6087;4550;ZnBbi_DyAklNr3zTD_VTs;;7;NA
5674;4551;WXz238sT-wfnoVFOM9bNt;;7;NA
6089;4552;U7A3oJiYQTlp_kiei55Kj;;7;HIGHER_EDU
6089;4552;U7A3oJiYQTlp_kiei55Kj;;105;HIGHER_EDU
6091;4553;tt1s3pih3AgNWcSvpvvka;;7;NA
6090;4554;YhXxtNApFyXSXGg9THWC5;;7;UNFINISHED_HIGHER_EDU
6090;4554;YhXxtNApFyXSXGg9THWC5;;2;UNFINISHED_HIGHER_EDU
6093;4555;IMJXp6PqZKT33uM04J-8R;;7;NA
6094;4556;qAqvtZoaHWqVByEqyUMOW;;7;HIGHER_EDU
6095;4557;oVVRLJBUt0KpDz0xc5_mU;;7;HIGHER_EDU
6098;4558;UfM4BUUyoR00x9hy_OI3u;;7;HIGHER_EDU
6097;4559;bAaO_nvCdZmpLuc35oIM-;;7;HIGHER_EDU
6101;4560;CBjKCOSeK1kty5Fgcz95E;;7;HIGHER_EDU
6102;4561;H7J2Zqq7k-MIX-0JWoKKl;;7;NA
6103;4562;_C_owAPhSVLKIcTfVHlL5;;7;NA
6104;4563;tP2_MX31DRDRiAhWZFwET;;7;NA
6106;4564;HcUFo4ziySVzHuggnKHqo;;7;NA
6107;4565;uOilBVfCJuFAKrqEEruPO;;7;HIGHER_EDU
6109;4566;uyHYZ_KFE7ZQj5RreCwZR;;7;NA
6113;4568;AxJHeoDXg7fVi2hs24QkO;;7;NA
6112;4569;3juN4BCdr53-sjoKbeSdM;;7;HIGHER_EDU
6112;4569;3juN4BCdr53-sjoKbeSdM;;3;HIGHER_EDU
6100;4570;sHxQEB4DGcsfmiKu6ynoF;;7;NA
6100;4570;sHxQEB4DGcsfmiKu6ynoF;;110;NA
6100;4571;6gSRD1-D5G1JC_8gevHhI;;7;HIGHER_EDU
6115;4572;IqTW0tWe7amOukYybVJad;;7;NA
6119;4573;3ZL8IQViK-7g21bmVSyvJ;;7;HIGHER_EDU
6118;4574;jgoqRBfPSH4qCPWvJ8uAY;;7;HIGHER_EDU
6120;4575;xQNDY3raNLZ6b0c4-dKAZ;;7;HIGHER_EDU
6121;4576;63squNaDbhe1kAZc7_Bm0;;7;NA
6122;4577;FkkYagblZBilWjQ_nwUyG;;7;HIGHER_EDU
6124;4578;o3vtaIi9soQgdVG2YPrIM;;7;HIGHER_EDU
6126;4579;Hpb7p2qLPVDer1vEiFC0Q;;7;HIGHER_EDU
6127;4580;skVETsZEqSowlAq2QVtia;;7;HIGHER_EDU
6127;4580;skVETsZEqSowlAq2QVtia;;2;HIGHER_EDU
6127;4581;wHnUHSXXqriWRqeJNd4vj;;7;NA
6127;4581;wHnUHSXXqriWRqeJNd4vj;;2;NA
6129;4582;5-R4V8SqHweGi6XBpiAqo;;7;UNFINISHED_HIGHER_EDU
6130;4583;E7VWvitCXuijIWM7H82xj;;7;HIGHER_EDU
6131;4584;E5AGLYCD9xKcWPu7W4SRX;;7;HIGHER_EDU
6132;4585;fcNO2fh7Madk8HCFDWnQK;;7;PHD
6132;4585;fcNO2fh7Madk8HCFDWnQK;;110;PHD
6134;4586;c9XTw3SH5o3amSEtVNvNT;;7;NA
6135;4587;N1764JqyEvbk7O6Ofx5VV;;7;NA
6136;4588;qrSAKjyYYzCVUCKJzwAU4;;105;NA
6136;4588;qrSAKjyYYzCVUCKJzwAU4;;7;NA
6137;4589;B5eNMwP4Aj1Iwm0m5L-XS;;7;HIGHER_EDU
6141;4591;GKJ68RBvKehL0IqPmPJ1f;;7;NA
6141;4591;GKJ68RBvKehL0IqPmPJ1f;;8;NA
6143;4593;jyxs4Sbc2KtFfTN6AoJs7;;7;NA
6144;4594;0PGf49MWK20F1wWk1kzQw;;7;HIGHER_EDU
6145;4595;Pr9qlWQ1pZQyFyAmfPii1;;7;NA
5882;4596;m1R81FQi6tR8g8sQRupIg;;7;NA
6147;4597;nqEol5odl_nTo_89x17jW;;7;HIGHER_EDU
6148;4598;qgnH9_KqWgv_c8iN5-SsI;;7;NA
6148;4598;qgnH9_KqWgv_c8iN5-SsI;;110;NA
6148;4598;qgnH9_KqWgv_c8iN5-SsI;;6;NA
6148;4598;qgnH9_KqWgv_c8iN5-SsI;;109;NA
6148;4599;cUHQ-ZEv6IJUz_eEacNJC;;7;NA
6148;4599;cUHQ-ZEv6IJUz_eEacNJC;;6;NA
6149;4600;51CrkN0K2OEUyub0iaU-Q;;7;HIGHER_EDU
6149;4600;51CrkN0K2OEUyub0iaU-Q;;129;HIGHER_EDU
6151;4601;sC-m_p09LyibjZZDp26PV;;7;HIGHER_EDU
6157;4602;uelEHHJb0hnMmiJJMJLy4;;7;NA
6157;4602;uelEHHJb0hnMmiJJMJLy4;;2;NA
7651;4603;BkfEGjanQNixe5GksW7xc;;107;UNFINISHED_HIGHER_EDU
7651;4603;BkfEGjanQNixe5GksW7xc;;7;UNFINISHED_HIGHER_EDU
7651;4603;BkfEGjanQNixe5GksW7xc;;112;UNFINISHED_HIGHER_EDU
6159;4604;XlfcR4ZSh8CF-A9tmwtbm;;7;HIGHER_EDU
6159;4604;XlfcR4ZSh8CF-A9tmwtbm;;108;HIGHER_EDU
6159;4604;XlfcR4ZSh8CF-A9tmwtbm;;6;HIGHER_EDU
6159;4604;XlfcR4ZSh8CF-A9tmwtbm;;110;HIGHER_EDU
6162;4606;ALzbxYREDLwjayxYMaC4p;;7;NA
6163;4607;WNd1YRYtVGmoAgJYckuNK;;7;NA
6165;4608;7hsm9h7C6hgY9epVMls6k;;7;HIGHER_EDU
6165;4609;4_RweY25gvNLetAxuLOib;;7;NA
6166;4610;DBR1fBi63YjrPdyrNfHmn;;7;NA
6166;4610;DBR1fBi63YjrPdyrNfHmn;;2;NA
6171;4611;IG60GjKNkxMf6zZXHp0d1;;7;NA
6171;4611;IG60GjKNkxMf6zZXHp0d1;;2;NA
6172;4612;TOGqb5Er1KhtCMwLNsD8v;;7;HIGHER_EDU
6172;4612;TOGqb5Er1KhtCMwLNsD8v;;111;HIGHER_EDU
6172;4612;TOGqb5Er1KhtCMwLNsD8v;;7;HIGHER_EDU
6172;4612;TOGqb5Er1KhtCMwLNsD8v;;111;HIGHER_EDU
6172;4612;TOGqb5Er1KhtCMwLNsD8v;;7;HIGHER_EDU
6172;4612;TOGqb5Er1KhtCMwLNsD8v;;111;HIGHER_EDU
6174;4613;4j7iMt0Myc4_DJkNWr2Y_;;7;NA
6175;4614;RrqizskUThvua9wAXHn17;;7;NA
6176;4615;dT60x2liWeoeCEajwGEk4;;7;NA
6178;4616;ItLFB4s3weASUVpp-wglp;;7;NA
6187;4619;2GkQGgQDSOSGNvIKFso2h;;7;NA
6187;4619;2GkQGgQDSOSGNvIKFso2h;;7;NA
6188;4620;#NAZWA?;;7;HIGHER_EDU
6189;4621;O4dYNez01A8zf0WSdcMhP;;7;NA
6191;4622;3LIpHw1NRFfkaGPlZH-51;;7;NA
6194;4623;W5gEM73Dhi3H_pG6Cnl9p;;7;NA
6195;4624;BKoxXc7-5dqQ5egua4oOg;;7;NA
6196;4625;CH6DwsEOIIxnGa2y7ZUeC;;7;HIGHER_EDU
6196;4625;CH6DwsEOIIxnGa2y7ZUeC;;110;HIGHER_EDU
6197;4626;89z1Wad2NtHpkyY99S6sI;;7;NA
6198;4627;OsnsB28pOMJX9xxk_sdL9;;7;HIGHER_EDU
6200;4628;5RTo8oI9qlNkLV0jsjkdn;;7;HIGHER_EDU
6200;4628;5RTo8oI9qlNkLV0jsjkdn;;2;HIGHER_EDU
6200;4628;5RTo8oI9qlNkLV0jsjkdn;;186;HIGHER_EDU
6201;4629;ovwsIqb71f6d34za5yjzU;;7;NA
5998;4630;Hxr5SUzZA3inyyJh05TmV;;7;NA
6205;4632;TX6niy17nQ-Q9bKb_KIFN;;7;NA
6206;4633;dzmAcTYCG6M-eTNHjHSzk;;7;HIGHER_EDU
6207;4634;rajG1THaNDVX2ieMOK0uc;;6;NA
6212;4635;yzZvfQ2u5b8s5KymAVNo-;;7;NA
6074;4637;yvbThhx5iIxfVhhXMThNY;;7;NA
6215;4638;zEelnK_q9SqGSVcXThgak;;7;HIGHER_EDU
6215;4638;zEelnK_q9SqGSVcXThgak;;2;HIGHER_EDU
6217;4639;lNQwyGstRZGhgI_8ABjvP;;7;NA
6216;4640;UkFOPeZMDWd55iO_jIYdf;;7;HIGHER_EDU
6218;4641;g9vgh6_LaLi7i-EyucPMc;;7;NA
6218;4641;g9vgh6_LaLi7i-EyucPMc;;117;NA
6220;4642;ORZ9VbbC9lF71uOsGCg_g;;7;NA
6222;4643;Li3uiZwMQJXdBGidu1jnx;;7;HIGHER_EDU
6223;4644;bwG2vN56V0Ssf0eeIKyv2;;7;NA
6225;4645;BPjEkY3fkXCwCwqRt7OCi;;117;HIGHER_EDU
6225;4645;BPjEkY3fkXCwCwqRt7OCi;;7;HIGHER_EDU
6225;4645;BPjEkY3fkXCwCwqRt7OCi;;3;HIGHER_EDU
6227;4646;8AgnB2Wj3pDHnE13keN9B;;7;NA
6229;4647;47bKQdM6fK1BE5O9OK7Sj;;7;SECONDARY
6230;4648;hPYTZYw5pRQ48wm5OJYqM;;7;HIGHER_EDU
6230;4648;hPYTZYw5pRQ48wm5OJYqM;;109;HIGHER_EDU
6153;4649;0DtZ0so2wpLZJ4CIF6YpK;;7;HIGHER_EDU
3033;4650;4AOt4-tZOCvxg4pHsFmch;;7;NA
6231;4651;TEU6eVkOTrcFcdVX5Bs47;;7;NA
6236;4652;REeX7PFE7qnt027_0KIQm;;7;SECONDARY
6238;4653;NtutKQKqfUxG3KBIcti3d;;7;NA
6238;4653;NtutKQKqfUxG3KBIcti3d;;2;NA
6240;4654;Fx1gODG_kpde_AQLL9Drt;;7;NA
6235;4655;apFUKo73c_uELBuakiCjc;;7;HIGHER_EDU
6241;4656;pxIQN6TqTHy8MIju99JXB;;7;HIGHER_EDU
6241;4656;pxIQN6TqTHy8MIju99JXB;;114;HIGHER_EDU
6244;4657;EPWjqJt69MIh9RFfDxJr6;;7;NA
6245;4658;DxUQtfqtt5JIgO1qQsz5y;;7;NA
6247;4659;O58KiWnsWtA-XToP6JP3m;;7;HIGHER_EDU
6247;4659;O58KiWnsWtA-XToP6JP3m;;2;HIGHER_EDU
6249;4660;a-vcF6TasWas6k6zQYL0m;;7;HIGHER_EDU
6251;4661;MU3D1ZomM7fWQ2ktVbobM;;7;NA
6253;4662;1dD3p9tYhuoYinKsOiUEt;;7;HIGHER_EDU
6253;4662;1dD3p9tYhuoYinKsOiUEt;;111;HIGHER_EDU
6253;4662;1dD3p9tYhuoYinKsOiUEt;;6;HIGHER_EDU
6255;4663;O-hj0F2B2icmZ_402DYyL;;7;NA
6257;4664;VGj9a-sysJRM8jkY7QEwn;;7;NA
6259;4666;R4bX6TNkpUNu17cmiOHoD;;7;NA
6259;4666;R4bX6TNkpUNu17cmiOHoD;;109;NA
6259;4667;Xv72OPe9cu2QZPgNq8d0K;;7;HIGHER_EDU
6259;4667;Xv72OPe9cu2QZPgNq8d0K;;109;HIGHER_EDU
6260;4668;h3v0DCTv2f4Fbl38wS4Yn;;7;HIGHER_EDU
6261;4669;SOqdmo271-mtIammnLbvn;;7;HIGHER_EDU
6262;4670;DmWGXIr5S5hZoOQDwSUhs;;7;HIGHER_EDU
6264;4671;MwMR45qAO34oJDMipnwNL;;7;UNFINISHED_HIGHER_EDU
6264;4671;MwMR45qAO34oJDMipnwNL;;2;UNFINISHED_HIGHER_EDU
6264;4671;MwMR45qAO34oJDMipnwNL;;142;UNFINISHED_HIGHER_EDU
6266;4672;NDcv_shiEbe1YBBQBs7zd;;7;HIGHER_EDU
6270;4673;M9XNHhulqngaZLbu3st9Q;;7;HIGHER_EDU
